SP,capture_m3d_ADF,capture_m3d_modflow,WellNum
438,145.464,4.893,118
439,337.272,12.233,118
440,389.27500000000003,29.359,118
441,301.226,41.592,118
442,89.52600000000001,56.761,118
443,52.385999999999996,59.696,118
444,36.763,57.25,118
445,28.712,57.984,118
446,24.305999999999997,60.675,118
447,21.037,53.58,118
448,18.781,53.825,118
449,17.006,51.867,118
450,75.807,49.176,118
451,154.025,56.516,118
452,174.552,54.314,118
453,137.232,58.962,118
454,48.895,62.143,118
455,32.867,62.388,118
456,25.789,52.112,118
457,21.9,55.048,118
458,19.547,53.091,118
459,17.744,55.293,118
460,16.403000000000002,50.399,118
461,15.277000000000001,47.953,118
462,79.843,50.399,118
463,165.35399999999998,50.399,118
464,188.088,57.739,118
465,147.774,57.984,118
466,51.879999999999995,59.941,118
467,34.637,58.473,118
468,27.107,55.293,118
469,23.023,53.335,118
470,20.654,58.228,118
471,18.786,50.644,118
472,17.410999999999998,48.442,118
473,16.267,48.442,118
474,79.33800000000001,43.696,118
475,162.845,51.036,118
476,185.002,55.684,118
477,145.649,55.415,118
478,51.914,57.984,118
479,35.046,60.7,118
480,27.668,58.498,118
481,23.66,56.027,118
482,21.329,56.002,118
483,19.487,46.069,118
484,18.127,57.984,118
485,16.994,46.24,118
486,61.004999999999995,46.24,118
487,119.444,43.304,118
488,134.77599999999998,51.378,118
489,106.925,53.091,118
490,40.922000000000004,45.751,118
491,28.915,47.953,118
492,23.580000000000002,55.537,118
493,20.622999999999998,48.442,118
494,18.866,45.996,118
495,17.444,41.592,118
496,16.376,36.454,118
497,15.467,41.592,118
498,124.06,48.858,118
499,267.58599999999996,48.442,118
500,306.113,59.696,118
501,239.29,71.44,118
502,79.67599999999999,77.556,118
503,51.306000000000004,80.737,118
504,39.129,73.887,118
505,32.673,81.716,118
506,28.912,83.673,118
507,26.129,67.281,118
508,24.127000000000002,71.88,118
509,22.49,67.403,118
510,179.95499999999998,67.281,118
511,388.159,75.844,118
512,443.976,85.875,118
513,346.92499999999995,104.713,118
514,115.03999999999999,115.478,118
515,73.784,117.925,118
516,56.052,117.436,118
517,46.638,107.649,118
518,41.302,105.447,118
519,37.192,101.288,118
520,34.241,98.597,118
521,31.830000000000002,93.215,118
522,112.42399999999999,86.119,118
523,219.541,85.875,118
524,247.59300000000002,96.15,118
525,196.38,91.502,118
526,75.05799999999999,105.937,118
527,52.94,103.49,118
528,43.088,104.469,118
529,37.611,107.16,118
530,34.351,96.64,118
531,31.713,92.725,118
532,29.727,87.416,118
533,28.037,80.223,118
534,85.973,72.663,118
535,162.907,81.495,118
536,183.031,81.275,118
537,146.125,88.175,118
538,58.835,90.45,118
539,42.852000000000004,86.535,118
540,35.682,88.101,118
541,31.655,80.59,118
542,29.232,80.15,118
543,27.246000000000002,77.116,118
544,25.734,72.908,118
545,24.434,68.015,118
546,138.25799999999998,69.678,118
547,288.767,74.376,118
548,329.02799999999996,84.652,118
549,258.586,95.172,118
550,90.644,107.405,118
551,60.638,106.426,118
552,47.652,99.086,118
553,40.69,95.172,118
554,36.577999999999996,94.927,118
555,33.494,92.774,118
556,31.242,95.123,118
557,29.375999999999998,92.163,118
558,134.97,81.96,118
559,274.899,78.78,118
560,311.949,95.416,118
561,246.109,101.778,118
562,89.241,103.001,118
563,61.033,107.649,118
564,48.708999999999996,108.383,118
565,42.021,105.447,118
566,38.135999999999996,97.863,118
567,35.065,95.906,118
568,32.802,91.453,118
569,30.91,86.119,118
570,104.979,85.875,118
571,203.34,84.407,118
572,229.10999999999999,86.902,118
573,182.277,101.631,118
574,71.221,105.447,118
575,51.019000000000005,103.49,118
576,42.044,99.576,118
577,37.067,101.778,118
578,34.108,89.3,118
579,31.715,92.481,118
580,29.913,93.949,118
581,28.378,79.269,118
582,117.583,81.716,118
583,235.781,80.615,118
584,267.042,88.811,118
585,211.339,98.108,118
586,78.82600000000001,98.108,118
587,54.957,95.172,118
588,44.501000000000005,87.587,118
589,38.802,95.392,118
590,35.477,90.328,118
591,32.833,88.077,118
592,30.873,83.404,118
593,29.228,85.508,118
594,200.841,80.492,118
595,427.82099999999997,95.906,118
596,488.573,104.224,118
597,382.897,120.616,118
598,130.215,132.604,118
599,85.245,137.987,118
600,65.901,130.402,118
601,55.615,132.604,118
602,49.6,128.69,118
603,45.136,120.372,118
604,41.91,116.457,118
605,39.263,110.096,118
606,1038.7949999999998,132.311,118
607,2358.163,200.13,118
608,2714.4719999999998,309.908,118
609,2106.387,410.875,118
610,647.336,472.923,118
611,390.411,508.398,118
612,281.716,504.973,118
613,225.24200000000002,494.208,118
614,194.02800000000002,473.902,118
615,170.627,457.999,118
616,154.279,439.16,118
617,141.274,413.961,118
618,739.925,400.26,118
619,1533.661,436.224,118
620,1744.509,478.844,118
621,1369.279,524.228,118
622,477.291,537.88,118
623,316.73400000000004,545.097,118
624,246.571,535.8,118
625,208.527,514.026,118
626,186.471,501.548,118
627,169.102,472.923,118
628,156.358,453.595,118
629,145.769,428.885,118
630,1098.5729999999999,423.013,118
631,2358.7729999999997,479.773,118
632,2695.475,561.286,118
633,2108.179,653.796,118
634,703.248,697.323,118
635,452.92999999999995,718.315,118
636,345.095,700.43,118
637,287.664,681.224,118
638,254.998,656.906,118
639,229.748,635.865,118
640,211.541,605.038,118
641,196.629,564.914,118
642,752.565,554.883,118
643,1490.5549999999998,567.606,118
644,1685.038,610.91,118
645,1332.9270000000001,644.844,118
646,499.04600000000005,657.884,118
647,347.527,655.682,118
648,280.365,634.397,118
649,243.255,619.962,118
650,220.637,589.869,118
651,203.143,572.009,118
652,190.011,544.118,118
653,178.883,515.249,118
654,692.196,497.389,118
655,1373.287,520.387,118
656,1552.6090000000002,554.639,118
657,1229.568,587.056,118
658,463.038,608.219,118
659,324.186,606.751,118
660,262.86899999999997,591.337,118
661,229.12199999999999,577.147,118
662,209.217,549.99,118
663,193.248,525.769,118
664,181.30700000000002,506.686,118
665,171.203,480.752,118
666,1169.446,483.933,118
667,2489.107,550.235,118
668,2842.849,638.703,118
669,2226.83,730.009,118
670,756.629,776.543,118
671,494.69,796.116,118
672,381.841,800.03,118
673,321.708,765.289,118
674,287.473,737.643,118
675,260.96500000000003,722.474,118
676,241.814,676.723,118
677,226.089,651.523,118
678,1404.0040000000001,639.78,118
679,2962.4230000000002,697.274,118
680,3377.859,802.232,118
681,2648.651,913.111,118
682,908.5640000000001,968.501,118
683,597.671,982.055,118
684,463.194,968.404,118
685,391.182,941.198,118
686,349.969,913.796,118
687,317.9,874.161,118
688,294.62,827.921,118
689,275.438,787.797,118
690,1382.8709999999999,781.192,118
691,2850.21,823.224,118
692,3239.6349999999998,911.132,118
693,2549.118,1006.35,118
694,905.1429999999999,1054.496,118
695,609.823,1056.064,118
696,481.048,1039.746,118
697,411.353,1006.521,118
698,369.801,973.982,118
699,338.345,930.433,118
700,315.192,890.553,118
701,295.88800000000003,843.09,118
702,2187.683,854.833,118
703,4688.623,959.302,118
704,5358.319,1133.009,118
705,4192.089,1310.807,118
706,1406.5300000000002,1404.824,118
707,910.597,1435.039,118
708,697.203,1421.436,118
709,583.711,1381.899,118
710,519.251,1335.341,118
711,469.483,1273.932,118
712,433.63,1213.991,118
713,404.28700000000003,1157.964,118
714,2127.862,1146.955,118
715,4411.283,1222.798,118
716,5018.816000000001,1362.816,118
717,3944.6240000000003,1504.889,118
718,1386.984,1578.995,118
719,927.962,1594.923,118
720,728.1020000000001,1569.723,118
721,620.155,1515.042,118
722,557.798,1462.881,118
723,508.82,1393.325,118
724,472.944,1336.809,118
725,443.147,1266.837,118
726,3327.1600000000003,1282.984,118
727,7141.5289999999995,1443.964,118
728,8162.48,1707.808,118
729,6384.915,1977.516,118
730,2136.482,2125.908,118
731,1380.1580000000001,2166.518,118
732,1054.753,2149.781,118
733,881.7230000000001,2089.275,118
734,783.47,2019.722,118
735,707.634,1930.644,118
736,653.027,1836.033,118
737,608.352,1755.173,118
738,2735.421,1710.89,118
739,5555.59,1789.156,118
740,6301.064,1954.476,118
741,4967.075,2120.051,118
742,1798.166,2195.117,118
743,1226.5349999999999,2202.897,118
744,975.7950000000001,2159.859,118
745,839.071,2083.063,118
746,756.9,2006.828,118
747,694.209,1920.342,118
748,647.731,1831.409,118
749,608.746,1743.601,118
750,2746.27,1722.218,118
751,5579.5470000000005,1800.91,118
752,6330.651000000001,1961.836,118
753,4994.205999999999,2130.184,118
754,1815.404,2213.309,118
755,1242.888,2220.957,118
756,992.217,2177.11,118
757,855.7890000000001,2114.064,118
758,776.2860000000001,2037.851,118
