SP,SegNum_modflow,depletion_m3d_modflow,SegNum_ADF,depletion_m3d_ADF,WellNum
438,267,4.893,267,185.971,118
439,267,12.233,267,431.19,118
440,267,29.359,267,497.627,118
441,267,41.592,267,384.833,118
442,267,56.761,267,113.594,118
443,267,59.696,267,65.159,118
444,267,57.25,267,43.955,118
445,267,57.984,267,32.435,118
446,267,60.675,267,25.847,118
447,267,53.58,267,20.844,118
448,267,53.825,267,17.386,118
449,267,51.867,267,14.721,118
450,267,49.176,267,89.665,118
451,267,56.516,267,189.547,118
452,267,54.314,267,215.747,118
453,267,58.962,267,167.981,118
454,267,62.143,267,54.892,118
455,267,62.388,267,34.128,118
456,267,52.112,267,24.715,118
457,267,55.048,267,19.399,118
458,267,53.091,267,16.146,118
459,267,55.293,267,13.681,118
460,267,50.399,267,11.906,118
461,267,47.953,267,10.486,118
462,267,50.399,267,93.111,118
463,267,50.399,267,202.56,118
464,267,57.739,267,231.765,118
465,267,57.984,267,180.303,118
466,267,59.941,267,57.642,118
467,267,58.473,267,35.368,118
468,267,55.293,267,25.397,118
469,267,53.335,267,19.837,118
470,267,58.228,267,16.57,118
471,267,50.644,267,14.018,118
472,267,48.442,267,12.201,118
473,267,48.442,267,10.758,118
474,267,43.696,267,91.475,118
475,267,51.036,267,198.371,118
476,267,55.684,267,226.848,118
477,267,55.415,267,176.625,118
478,267,57.984,267,56.738,118
479,267,60.7,267,34.964,118
480,267,58.498,267,25.215,118
481,267,56.027,267,19.776,118
482,267,56.002,267,16.579,118
483,267,46.069,267,14.08,118
484,267,57.984,267,12.299,118
485,267,46.24,267,10.884,118
486,267,46.24,267,67.25,118
487,267,43.304,267,142.109,118
488,267,51.378,267,161.877,118
489,267,53.091,267,126.399,118
490,267,45.751,267,42.055,118
491,267,47.953,267,26.631,118
492,267,55.537,267,19.663,118
493,267,48.442,267,15.736,118
494,267,45.996,267,13.404,118
495,267,41.592,267,11.563,118
496,267,36.454,267,10.236,118
497,267,41.592,267,9.171,118
498,267,48.858,267,148.137,118
499,267,48.442,267,331.8,118
500,267,59.696,267,381.214,118
501,267,71.44,267,295.814,118
502,267,77.556,267,91.527,118
503,267,80.737,267,54.754,118
504,267,73.887,267,38.481,118
505,267,81.716,267,29.524,118
506,267,83.673,267,24.178,118
507,267,67.281,267,20.22,118
508,267,71.88,267,17.435,118
509,267,67.403,267,15.25,118
510,267,67.281,267,216.585,118
511,267,75.844,267,482.871,118
512,267,85.875,267,554.346,118
513,267,104.713,267,430.23,118
514,267,115.478,267,133.374,118
515,267,117.925,267,79.842,118
516,267,117.436,267,56.1,118
517,267,107.649,267,43.004,118
518,267,105.447,267,35.396,118
519,267,101.288,267,29.522,118
520,267,98.597,267,25.389,118
521,267,93.215,267,22.148,118
522,267,86.119,267,125.19,118
523,267,85.875,267,262.266,118
524,267,96.15,267,298.327,118
525,267,91.502,267,233.007,118
526,267,105.937,267,77.902,118
527,267,103.49,267,49.436,118
528,267,104.469,267,36.524,118
529,267,107.16,267,29.219,118
530,267,96.64,267,24.866,118
531,267,92.725,267,21.42,118
532,267,87.416,267,18.931,118
533,267,80.223,267,16.931,118
534,267,72.663,267,91.231,118
535,267,81.495,267,189.885,118
536,267,81.275,267,215.934,118
537,267,88.175,267,169.015,118
538,267,90.45,267,57.563,118
539,267,86.535,267,37.12,118
540,267,88.101,267,27.845,118
541,267,80.59,267,22.59,118
542,267,80.15,267,19.452,118
543,267,77.116,267,16.959,118
544,267,72.908,267,15.152,118
545,267,68.015,267,13.693,118
546,267,69.678,267,159.46,118
547,267,74.376,267,352.172,118
548,267,84.652,267,403.93,118
549,267,95.172,267,314.019,118
550,267,107.405,267,99.195,118
551,267,106.426,267,60.419,118
552,267,99.086,267,43.194,118
553,267,95.172,267,33.668,118
554,267,94.927,267,27.954,118
555,267,92.774,267,23.699,118
556,267,95.123,267,20.687,118
557,267,92.163,267,18.31,118
558,267,81.96,267,153.428,118
559,267,78.78,267,332.531,118
560,267,95.416,267,380.134,118
561,267,101.778,267,296.098,118
562,267,103.001,267,95.461,118
563,267,107.649,267,59.044,118
564,267,108.383,267,42.752,118
565,267,105.447,267,33.672,118
566,267,97.863,267,28.341,118
567,267,95.906,267,24.179,118
568,267,91.453,267,21.215,118
569,267,86.119,267,18.863,118
570,267,85.875,267,113.727,118
571,267,84.407,267,239.731,118
572,267,86.902,267,272.965,118
573,267,101.631,267,213.313,118
574,267,105.447,267,71.401,118
575,267,103.49,267,45.458,118
576,267,99.576,267,33.744,118
577,267,101.778,267,27.145,118
578,267,89.3,267,23.227,118
579,267,92.481,267,20.135,118
