SP,SegNum_modflow,depletion_m3d_modflow,SegNum_ADF,depletion_m3d_ADF,WellNum
770,267,59.574,267,212.665,687
771,267,60.7,267,200.348,687
772,267,65.47,267,189.037,687
773,267,61.654,267,178.248,687
774,267,65.324,267,168.83,687
775,267,68.259,267,164.535,687
776,267,75.117,267,173.127,687
777,267,71.929,267,192.456,687
778,267,70.958,267,213.534,687
779,267,74.645,267,223.331,687
780,267,77.801,267,220.457,687
781,267,81.226,267,211.248,687
782,267,79.758,267,201.162,687
783,267,80.737,267,189.83,687
784,267,91.747,267,179.405,687
785,267,91.013,267,169.453,687
786,267,88.077,267,160.816,687
787,267,89.789,267,159.281,687
788,267,90.279,267,175.94,687
789,267,95.686,267,207.609,687
790,267,96.884,267,241.588,687
791,267,100.799,267,258.856,687
792,267,99.576,267,257.645,687
793,267,102.756,267,247.039,687
794,267,98.352,267,234.265,687
795,267,104.738,267,220.215,687
796,267,105.937,267,207.26,687
797,267,113.276,267,194.915,687
798,267,113.276,267,184.17,687
799,267,113.284,267,179.291,687
800,267,120.861,267,189.097,687
801,267,117.9,267,211.133,687
802,267,123.723,267,235.185,687
803,267,126.757,267,246.442,687
804,267,125.044,267,243.324,687
805,267,125.284,267,233.024,687
806,267,129.938,267,221.72,687
807,267,132.384,267,209.023,687
808,267,129.938,267,197.356,687
809,267,135.296,267,186.232,687
810,267,135.32,267,176.552,687
811,267,137.424,267,173.028,687
812,267,141.559,267,185.088,687
813,267,144.397,267,210.071,687
814,267,140.507,267,237.114,687
815,267,149.755,267,250.247,687
816,267,143.541,267,247.858,687
817,267,145.302,267,237.654,687
818,267,148.116,267,226.213,687
819,267,149.461,267,213.28,687
820,267,154.452,267,201.366,687
821,267,153.376,267,190.001,687
822,267,151.639,267,180.134,687
823,267,161.278,267,177.493,687
824,267,158.098,267,193.255,687
825,267,163.554,267,224.23,687
826,267,162.159,267,257.59,687
827,267,166.832,267,274.267,687
828,267,165.217,267,272.426,687
829,267,167.297,267,261.208,687
830,267,173.269,267,248.37,687
831,267,173.978,267,233.781,687
832,267,172.753,267,220.326,687
833,267,176.545,267,207.499,687
834,267,176.3,267,196.343,687
835,267,179.346,267,191.906,687
836,267,184.188,267,204.402,687
837,267,179.212,267,230.966,687
838,267,186.4,267,259.809,687
839,267,183.053,267,273.678,687
840,267,186.821,267,270.801,687
841,267,184.704,267,259.513,687
842,267,186.21,267,246.483,687
843,267,194.356,267,232.318,687
844,267,194.552,267,219.305,687
845,267,195.017,267,206.907,687
846,267,189.879,267,196.134,687
847,267,195.408,267,192.581,687
848,267,195.432,267,207.331,687
849,267,196.533,267,237.248,687
850,267,198.329,267,269.572,687
851,267,199.812,267,285.465,687
852,267,200.595,267,283.062,687
853,267,204.778,267,271.428,687
854,267,205.512,267,258.279,687
855,267,203.741,267,243.385,687
856,267,217.794,267,229.662,687
857,267,218.332,267,216.577,687
858,267,210.469,267,205.181,687
859,267,215.739,267,200.297,687
860,267,216.449,267,211.792,687
861,267,222.953,267,236.908,687
862,267,221.097,267,264.243,687
863,267,222.541,267,277.186,687
864,267,220.559,267,273.997,687
865,267,225.525,267,262.727,687
866,267,224.4,267,250.279,687
867,267,230.467,267,236.269,687
868,267,228.334,267,223.382,687
869,267,231.935,267,211.091,687
870,267,231.055,267,200.431,687
871,267,230.859,267,198.217,687
872,267,233.036,267,217.589,687
873,267,234.881,267,254.783,687
874,267,237.184,267,294.74,687
875,267,241.306,267,314.963,687
876,267,246.957,267,313.332,687
877,267,248.225,267,300.603,687
878,267,251.469,267,285.882,687
879,267,252.56,267,269.103,687
880,267,251.263,267,253.616,687
881,267,254.288,267,238.851,687
882,267,250.798,267,226.039,687
883,267,251.141,267,221.955,687
884,267,258.872,267,239.984,687
885,267,259.092,267,276.327,687
886,267,253.857,267,315.589,687
887,267,256.108,267,335.004,687
888,267,260.343,267,332.331,687
889,267,265.551,267,318.508,687
890,267,267.11,267,302.255,687
891,267,266.258,267,284.505,687
892,267,266.828,267,268.179,687
893,267,271.054,267,252.635,687
894,267,274.897,267,239.065,687
895,267,269.148,267,231.148,687
896,267,274.655,267,237.134,687
897,267,278.533,267,254.804,687
898,267,282.335,267,274.498,687
899,267,283.339,267,282.656,687
900,267,281.271,267,277.643,687
901,267,284.515,267,266.162,687
902,267,282.237,267,254.076,687
903,267,282.212,267,240.659,687
904,267,289.308,267,228.365,687
905,267,282.161,267,216.633,687
906,267,293.286,267,206.333,687
907,267,291.505,267,200.012,687
908,267,291.377,267,203.516,687
909,267,291.925,267,215.304,687
910,267,293.858,267,228.507,687
911,267,293.674,267,233.595,687
912,267,298.164,267,229.374,687
913,267,301.736,267,220.602,687
914,267,302.541,267,211.482,687
915,267,309.482,267,201.375,687
916,267,307.045,267,192.098,687
917,267,308.122,267,183.216,687
918,267,312.403,267,175.495,687
919,267,306.58,267,175.288,687
920,267,313.847,267,194.516,687
921,267,316.391,267,229.736,687
922,267,318.813,267,267.344,687
923,267,320.504,267,286.785,687
924,267,322.5,267,286.219,687
925,267,324.135,267,275.428,687
926,267,322.224,267,262.659,687
927,267,324.499,267,248.002,687
928,267,330.183,267,234.428,687
929,267,330.244,267,221.466,687
930,267,329.97,267,210.195,687
931,267,334.569,267,206.126,687
932,267,340.221,267,220.26,687
933,267,338.39,267,249.496,687
934,267,336.575,267,281.157,687
935,267,338.322,267,296.593,687
936,267,342.538,267,293.928,687
937,267,344.735,267,282.147,687
938,267,343.218,267,268.427,687
939,267,344.837,267,253.476,687
940,267,343.866,267,239.729,687
941,267,351.23,267,226.631,687
942,267,353.359,267,215.186,687
943,267,352.796,267,208.593,687
944,267,355.316,267,213.973,687
945,267,353.53,267,229.405,687
946,267,355.194,267,246.561,687
947,267,357.518,267,253.722,687
948,267,353.383,267,249.486,687
949,267,355.708,267,239.642,687
950,267,360.17,267,229.253,687
951,267,363.85,267,217.706,687
952,267,361.134,267,207.115,687
953,267,366.888,267,197,687
954,267,359.94,267,188.197,687
955,267,365.616,267,186.326,687
956,267,367.109,267,202.225,687
957,267,367.052,267,232.794,687
958,267,374.527,267,265.615,687
959,267,372.403,267,282.144,687
960,267,375.058,267,280.628,687
961,267,378.153,267,269.947,687
962,267,372.932,267,257.633,687
963,267,380.707,267,243.597,687
964,267,382.507,267,230.628,687
965,267,378.189,267,218.244,687
966,267,383.714,267,207.468,687
967,267,379.048,267,203.589,687
968,267,384.602,267,217.17,687
969,267,386.786,267,245.23,687
970,267,383.427,267,275.602,687
971,267,387.929,267,290.392,687
972,267,387.557,267,287.802,687
973,267,390.951,267,276.457,687
974,267,389.348,267,263.717,687
975,267,387.772,267,249.31,687
976,267,391.548,267,236.039,687
977,267,392.688,267,223.382,687
978,267,395.073,267,212.338,687
979,267,393.84,267,207.012,687
980,267,401.092,267,215.999,687
981,267,399.11,267,236.924,687
982,267,404.492,267,259.822,687
983,267,401.812,267,270.316,687
984,267,402.511,267,266.836,687
985,267,399.624,267,256.39,687
986,267,406.67,267,244.61,687
987,267,402.339,267,231.879,687
988,267,408.847,267,220.191,687
989,267,404.59,267,209.041,687
990,267,403.196,267,199.406,687
991,267,409.557,267,199.481,687
992,267,411.154,267,224.597,687
993,267,406.303,267,270.302,687
994,267,412.476,267,319.111,687
995,267,410.858,267,344.54,687
996,267,416.456,267,344.24,687
740,77,24.466,60,38.507,716
778,77,24.466,60,43.366,716
712,270,0.245,60,27.93,716
714,270,0.245,60,24.83,716
716,270,0.489,60,23.977,716
722,270,0.245,60,29.65,716
734,270,0.489,60,35.423,716
710,267,2.447,60,24.59,716
717,267,4.893,60,20.594,716
718,267,2.447,60,22.034,716
719,267,2.447,60,23.567,716
720,267,5.138,60,24.518,716
721,267,10.031,60,24.684,716
723,267,7.829,60,23.678,716
724,267,7.34,60,22.861,716
725,267,2.447,60,21.947,716
726,267,9.786,60,21.048,716
727,267,7.584,60,20.255,716
728,267,2.447,60,20.219,716
729,267,7.56,60,21.496,716
730,267,2.691,60,23.966,716
731,267,5.138,60,26.53,716
732,267,10.031,60,28.254,716
733,267,10.031,60,28.837,716
735,267,5.138,60,28.003,716
736,267,7.34,60,27.114,716
737,267,5.382,60,26.077,716
738,267,8.074,60,25.037,716
739,267,34.986,60,24.051,716
741,267,5.554,60,24.099,716
742,267,7.829,60,25.435,716
743,267,5.627,60,26.868,716
744,267,8.075,60,27.727,716
745,267,15.658,60,27.811,716
746,267,5.627,60,27.396,716
747,267,10.765,60,26.646,716
748,267,10.52,60,25.766,716
749,267,5.872,60,24.792,716
750,267,20.551,60,23.84,716
751,267,20.551,60,22.979,716
752,267,45.311,60,22.784,716
753,267,20.576,60,23.745,716
754,267,13.018,60,25.749,716
755,267,15.291,60,27.846,716
756,267,15.12,60,29.213,716
757,267,10.52,60,29.593,716
758,267,39.635,60,29.331,716
759,267,17.615,60,28.642,716
760,267,44.283,60,27.762,716
761,267,24.955,60,26.754,716
762,267,17.371,60,25.75,716
763,267,15.658,60,24.791,716
764,267,20.674,60,24.271,716
765,267,42.693,60,24.522,716
766,267,30.719,60,25.45,716
767,267,20.869,60,26.469,716
768,267,18.692,60,27.027,716
769,267,25.444,60,26.969,716
770,267,27.989,60,26.543,716
771,267,35.647,60,25.832,716
772,267,52.552,60,25.022,716
773,267,25.863,60,24.135,716
774,267,23.145,60,23.273,716
775,267,77.312,60,22.47,716
776,267,20.013,60,22.112,716
777,267,51.672,60,22.527,716
779,267,31.096,60,24.808,716
780,267,58.228,60,25.514,716
781,267,35.744,60,25.584,716
782,267,28.38,60,25.258,716
783,267,57.739,60,24.645,716
784,267,23.976,60,23.919,716
785,267,34.01,60,23.113,716
786,267,56.029,60,22.321,716
787,267,29.383,60,21.587,716
788,267,23.941,60,21.313,716
789,267,33.543,60,21.841,716
790,267,28.892,60,23.084,716
791,267,31.132,60,24.401,716
792,267,60.479,60,25.219,716
793,267,41.641,60,25.364,716
794,267,36.43,60,25.069,716
795,267,36.699,60,24.484,716
796,267,36.894,60,23.778,716
797,267,65.862,60,22.988,716
798,267,54.094,60,22.209,716
799,267,79.024,60,21.504,716
800,267,57.715,60,21.362,716
801,267,61.923,60,22.198,716
802,267,31.83,60,23.919,716
803,267,85.655,60,25.717,716
804,267,53.335,60,26.891,716
805,267,92.923,60,27.221,716
806,267,100.987,60,27.003,716
807,267,58.461,60,26.42,716
808,267,80.933,60,25.672,716
809,267,36.943,60,24.814,716
810,267,44.234,60,23.959,716
811,267,63.856,60,23.168,716
812,267,40.124,60,22.924,716
813,267,37.702,60,23.635,716
814,267,37.261,60,25.205,716
815,267,37.139,60,26.857,716
816,267,89.422,60,27.908,716
817,267,38.142,60,28.149,716
818,267,39.561,60,27.87,716
819,267,52.87,60,27.236,716
820,267,97.865,60,26.449,716
821,267,74.64,60,25.558,716
822,267,50.204,60,24.675,716
823,267,48.369,60,23.863,716
824,267,90.548,60,23.621,716
825,267,90.792,60,24.371,716
826,267,48.246,60,26.014,716
827,267,44.21,60,27.742,716
828,267,42.473,60,28.846,716
829,267,44.307,60,29.106,716
830,267,50.233,60,28.825,716
831,267,64.712,60,28.175,716
832,267,91.6,60,27.366,716
833,267,57.857,60,26.447,716
834,267,74.722,60,25.537,716
835,267,94.218,60,24.686,716
836,267,75.866,60,24.344,716
837,267,48.858,60,24.89,716
838,267,73.593,60,26.229,716
839,267,49.323,60,27.654,716
840,267,49.935,60,28.528,716
841,267,77.082,60,28.661,716
842,267,48.208,60,28.312,716
843,267,73.446,60,27.642,716
844,267,93.545,60,26.843,716
845,267,57.152,60,25.952,716
846,267,69.962,60,25.075,716
847,267,89.569,60,24.274,716
848,267,108.885,60,24.052,716
849,267,55.048,60,24.837,716
850,267,69.238,60,26.527,716
851,267,48.932,60,28.302,716
852,267,53.36,60,29.442,716
853,267,112.078,60,29.724,716
854,267,77.189,60,29.453,716
855,267,67.061,60,28.807,716
856,267,59.668,60,27.999,716
857,267,52.626,60,27.078,716
858,267,110.903,60,26.165,716
859,267,53.849,60,25.315,716
860,267,56.785,60,25.007,716
861,267,64.1,60,25.646,716
862,267,68.504,60,27.132,716
863,267,48.442,60,28.705,716
864,267,77.801,60,29.687,716
865,267,77.752,60,29.873,716
866,267,55.733,60,29.554,716
867,267,58.669,60,28.883,716
868,267,102.683,60,28.065,716
869,267,61.311,60,27.145,716
870,267,88.982,60,26.237,716
871,267,64.027,60,25.416,716
872,267,91.086,60,25.269,716
873,267,63.586,60,26.292,716
874,267,109.093,60,28.373,716
875,267,57.225,60,30.544,716
876,267,90.132,60,31.969,716
877,267,74.64,60,32.385,716
878,267,73.177,60,32.14,716
879,267,66.376,60,31.46,716
880,267,89.814,60,30.583,716
881,267,60.284,60,29.573,716
882,267,87.392,60,28.566,716
883,267,81.08,60,27.644,716
884,267,86.217,60,27.43,716
885,267,73.446,60,28.452,716
886,267,63.562,60,30.588,716
887,267,124.041,60,32.825,716
888,267,66.865,60,34.277,716
889,267,86.902,60,34.671,716
890,267,65.277,60,34.358,716
891,267,89.055,60,33.595,716
892,267,71.332,60,32.633,716
893,267,109.289,60,31.537,716
894,267,115.821,60,30.448,716
895,267,64.614,60,29.402,716
896,267,116.332,60,28.798,716
897,267,67.207,60,28.971,716
898,267,124.726,60,29.821,716
899,267,100.995,60,30.769,716
900,267,68.785,60,31.257,716
901,267,64.709,60,31.133,716
902,267,97.129,60,30.65,716
903,267,91.673,60,29.879,716
904,267,82.327,60,29.014,716
905,267,100.946,60,28.073,716
906,267,73.759,60,27.161,716
907,267,69.277,60,26.27,716
908,267,110.438,60,25.603,716
909,267,68.039,60,25.326,716
910,267,92.673,60,25.369,716
911,267,89.86,60,25.486,716
912,267,106.764,60,25.398,716
913,267,120.988,60,25.043,716
914,267,92.016,60,24.564,716
915,267,66.889,60,23.937,716
916,267,121.717,60,23.289,716
917,267,97.386,60,22.611,716
918,267,95.001,60,21.964,716
919,267,89.055,60,21.405,716
920,267,86.144,60,21.413,716
921,267,66.889,60,22.396,716
922,267,73.177,60,24.266,716
923,267,80.739,60,26.199,716
924,267,75.92,60,27.499,716
925,267,67.846,60,27.94,716
926,267,102.316,60,27.809,716
927,267,98.059,60,27.313,716
928,267,73.814,60,26.64,716
929,267,104.958,60,25.851,716
930,267,105.692,60,25.057,716
931,267,122.231,60,24.334,716
932,267,128.078,60,24.227,716
933,267,136.333,60,25.197,716
934,267,80.737,60,27.142,716
935,267,96.681,60,29.168,716
936,267,93.652,60,30.501,716
937,267,109.991,60,30.9,716
938,267,80.534,60,30.67,716
939,267,97.276,60,30.044,716
940,267,101.655,60,29.237,716
941,267,77.63,60,28.311,716
942,267,80.468,60,27.387,716
943,267,72.541,60,26.501,716
944,267,134.268,60,26.022,716
945,267,78.364,60,26.256,716
946,267,111.784,60,27.116,716
947,267,102.267,60,28.06,716
948,267,104.665,60,28.575,716
949,267,135.812,60,28.518,716
950,267,109.267,60,28.119,716
951,267,121.864,60,27.454,716
952,267,109.387,60,26.697,716
953,267,83.477,60,25.868,716
954,267,104.361,60,25.061,716
955,267,70.951,60,24.339,716
956,267,110.194,60,24.223,716
957,267,120.053,60,25.155,716
958,267,135.704,60,27.035,716
959,267,90.386,60,28.994,716
960,267,105.122,60,30.283,716
961,267,105.237,60,30.666,716
962,267,122.613,60,30.454,716
963,267,78.489,60,29.852,716
964,267,106.915,60,29.07,716
965,267,124.44,60,28.169,716
966,267,152.471,60,27.268,716
967,267,155.162,60,26.43,716
968,267,74.596,60,26.149,716
969,267,158.676,60,26.839,716
970,267,76.847,60,28.402,716
971,267,79.685,60,30.051,716
972,267,130.608,60,31.09,716
973,267,128.208,60,31.306,716
974,267,111.295,60,30.998,716
975,267,116.198,60,30.327,716
